iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment
SUBCOAL;TRANSFER;;;;;
SUBCOAL;TREFINER;;;;;
SUBCOAL;TRNONSPE;;;;;
SUBCOAL;WOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;
TIDE;AUTOELEC;;;;;
TIDE;ELAUTOC;;;;;
TIDE;ELAUTOE;;;;;
TIDE;ELMAINC;;;;;
TIDE;ELMAINE;;;;;
TIDE;ELOUTPUT;;;;;
TIDE;HEAUTOC;;;;;
TIDE;HEMAINC;;;;;
TIDE;INDPROD;;;;;
TIDE;MAINELEC;;;;;
TIDE;TES;;;;;
TIDE;TOTTRANF;;;;;
TOTAL;AGRICULT;;;;;
TOTAL;AUTOCHP;;;;;
TOTAL;AUTOELEC;;;;;
TOTAL;AUTOHEAT;;;;;
TOTAL;AVBUNK;;;;;
TOTAL;CHEMICAL;;;;;
TOTAL;COMMPUB;;;;;
TOTAL;CONSTRUC;;;;;
TOTAL;DISTLOSS;;;;;
TOTAL;DOMESAIR;;;;;
TOTAL;DOMESNAV;;;;;
TOTAL;EBIOGAS;;;;;
TOTAL;EBKB;;;;;
TOTAL;EBLASTFUR;;;;;
TOTAL;ECHARCOAL;;;;;
TOTAL;ECOALLIQ;;;;;
TOTAL;ECOKEOVS;;;;;
TOTAL;EGASWKS;;;;;
TOTAL;EGTL;;;;;
TOTAL;ELAUTOC;;;;;
TOTAL;ELAUTOE;;;;;
TOTAL;ELMAINC;;;;;
TOTAL;ELMAINE;;;;;
TOTAL;ELNG;;;;;
TOTAL;ELOUTPUT;;;;;
TOTAL;EMINES;;;;;
TOTAL;ENONSPEC;;;;;
TOTAL;ENUC;;;;;
TOTAL;EOILGASEX;;;;;
TOTAL;EPATFUEL;;;;;
TOTAL;EPOWERPLT;;;;;
TOTAL;EPUMPST;;;;;
TOTAL;EREFINER;;;;;
TOTAL;EXPORTS;;;;;
TOTAL;FISHING;;;;;
TOTAL;FOODPRO;;;;;
TOTAL;HEATOUT;;;;;
TOTAL;HEAUTOC;;;;;
TOTAL;HEAUTOH;;;;;
TOTAL;HEMAINC;;;;;
TOTAL;HEMAINH;;;;;
TOTAL;IMPORTS;;;;;
TOTAL;INDPROD;;;;;
TOTAL;INONSPEC;;;;;
TOTAL;IRONSTL;;;;;
TOTAL;MACHINE;;;;;
TOTAL;MAINCHP;;;;;
TOTAL;MAINELEC;;;;;
TOTAL;MAINHEAT;;;;;
TOTAL;MANUFACT;;;;;
TOTAL;MARBUNK;;;;;
TOTAL;MINING;;;;;
TOTAL;NECHEM;;;;;
TOTAL;NECONSTRUC;;;;;
TOTAL;NEFOODPRO;;;;;
TOTAL;NEIND;;;;;
TOTAL;NEINONSPEC;;;;;
TOTAL;NEINTREN;;;;;
TOTAL;NEIRONSTL;;;;;
TOTAL;NEMACHINE;;;;;
TOTAL;NEMINING;;;;;
TOTAL;NENONFERR;;;;;
TOTAL;NENONMET;;;;;
TOTAL;NEOTHER;;;;;
TOTAL;NEPAPERPRO;;;;;
TOTAL;NETEXTILES;;;;;
TOTAL;NETRANS;;;;;
TOTAL;NETRANSEQ;;;;;
TOTAL;NEWOODPRO;;;;;
TOTAL;NONENUSE;;;;;
TOTAL;NONFERR;;;;;
TOTAL;NONMET;;;;;
TOTAL;ONONSPEC;;;;;
TOTAL;PAPERPRO;;;;;
TOTAL;PIPELINE;;;;;
TOTAL;RAIL;;;;;
TOTAL;RESIDENT;;;;;
TOTAL;ROAD;;;;;
TOTAL;STATDIFF;;;;;
TOTAL;STOCKCHA;;;;;
TOTAL;TBKB;;;;;
TOTAL;TBLASTFUR;;;;;
TOTAL;TBLENDGAS;;;;;
TOTAL;TBOILER;;;;;
TOTAL;TCHARCOAL;;;;;
TOTAL;TCOALLIQ;;;;;
TOTAL;TCOKEOVS;;;;;
TOTAL;TELE;;;;;
TOTAL;TES;;;;;
TOTAL;TEXTILES;;;;;
TOTAL;TFC;;;;;
TOTAL;TGASWKS;;;;;
TOTAL;TGTL;;;;;
TOTAL;THEAT;;;;;
TOTAL;TNONSPEC;;;;;
TOTAL;TOTENGY;;;;;
TOTAL;TOTIND;;;;;
TOTAL;TOTTRANF;;;;;
TOTAL;TOTTRANS;;;;;
TOTAL;TPATFUEL;;;;;
TOTAL;TPETCHEM;;;;;
TOTAL;TRANSEQ;;;;;
TOTAL;TRANSFER;;;;;
TOTAL;TREFINER;;;;;
TOTAL;TRNONSPE;;;;;
TOTAL;WOODPRO;;;;;
WHITESP;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;
WHITESP;COMMPUB;seliqfos;fehob;tdfoshob;1;
WHITESP;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;
WHITESP;DOMESNAV;seliqfos;fedie;tdfosdie;1;
WHITESP;ENONSPEC;;;;;
WHITESP;EREFINER;;;;;
WHITESP;EXPORTS;;;;;
WHITESP;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
WHITESP;IMPORTS;;;;;
WHITESP;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;
WHITESP;IRONSTL;seliqfos;feli_steel;tdli_steel;1;
WHITESP;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;
WHITESP;MANUFACT;;;;;
WHITESP;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;
WHITESP;NECHEM;;;;;
WHITESP;NECONSTRUC;;;;;
WHITESP;NEFOODPRO;;;;;
WHITESP;NEIND;;;;;
WHITESP;NEINONSPEC;;;;;
WHITESP;NEINTREN;;;;;
WHITESP;NEIRONSTL;;;;;
WHITESP;NEMACHINE;;;;;
WHITESP;NEMINING;;;;;
WHITESP;NENONFERR;;;;;
WHITESP;NENONMET;;;;;
WHITESP;NEOTHER;;;;;
WHITESP;NEPAPERPRO;;;;;
WHITESP;NETEXTILES;;;;;
WHITESP;NETRANS;;;;;
WHITESP;NETRANSEQ;;;;;
WHITESP;NEWOODPRO;;;;;
WHITESP;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;
WHITESP;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;
WHITESP;NONMET;seliqfos;feli_cement;tdli_cement;1;
WHITESP;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
WHITESP;RAIL;seliqfos;fedie;tdfosdie;1;
WHITESP;ROAD;seliqfos;fepet;tdfospet;1;
WHITESP;STATDIFF;;;;;
WHITESP;STOCKCHA;;;;;
WHITESP;TES;;;;;
WHITESP;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;
WHITESP;TFC;peoil;seliqfos;refliq;1;
WHITESP;TOTENGY;;;;;
WHITESP;TOTIND;;;;;
WHITESP;TOTTRANF;;;;;
WHITESP;TOTTRANS;;;;;
WHITESP;TPETCHEM;;;;;
WHITESP;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;
WHITESP;TRANSFER;;;;;
WHITESP;TREFINER;;;;;
WHITESP;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
WIND;AUTOELEC;;;;;
WIND;ELAUTOC;;;;;
WIND;ELAUTOE;;;;;
WIND;ELMAINC;;;;;
WIND;ELMAINE;;;;;
WIND;ELOUTPUT;pewin;seel;wind;1;
WIND;HEAUTOC;;;;;
WIND;HEMAINC;;;;;
WIND;INDPROD;;;;;
WIND;MAINELEC;;;;;
WIND;TES;;;;;
WIND;TOTTRANF;;;;;
